"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.09.2014","2,3348","2,3348","2,3348","2,3348","","-0,21%"
"15.09.2014","2,3398","2,3398","2,3398","2,3398","","0,65%"
"12.09.2014","2,3247","2,3247","2,3247","2,3247","","1,62%"
"11.09.2014","2,2877","2,2877","2,2877","2,2877","","-0,38%"
"10.09.2014","2,2964","2,2964","2,2964","2,2964","","0,68%"
"09.09.2014","2,2810","2,2810","2,2810","2,2810","","1,43%"
"08.09.2014","2,2488","2,2488","2,2488","2,2488","","0,33%"
"05.09.2014","2,2413","2,2413","2,2413","2,2413","","0,27%"
"04.09.2014","2,2353","2,2353","2,2353","2,2353","","0,17%"
"03.09.2014","2,2316","2,2316","2,2316","2,2316","","-0,90%"
"02.09.2014","2,2518","2,2518","2,2518","2,2518","","0,70%"
"01.09.2014","2,2361","2,2361","2,2361","2,2361","","-0,14%"
"29.08.2014","2,2393","2,2393","2,2393","2,2393","","-0,46%"
"28.08.2014","2,2496","2,2496","2,2496","2,2496","","-0,41%"
"27.08.2014","2,2588","2,2588","2,2588","2,2588","","-0,69%"
"26.08.2014","2,2745","2,2745","2,2745","2,2745","","-0,26%"
"25.08.2014","2,2805","2,2805","2,2805","2,2805","","0,13%"
"22.08.2014","2,2775","2,2775","2,2775","2,2775","","0,87%"
"21.08.2014","2,2579","2,2579","2,2579","2,2579","","0,14%"
"20.08.2014","2,2547","2,2547","2,2547","2,2547","","-0,16%"
"19.08.2014","2,2584","2,2584","2,2584","2,2584","","-0,04%"
"18.08.2014","2,2592","2,2592","2,2592","2,2592","","-0,42%"
"15.08.2014","2,2687","2,2687","2,2687","2,2687","","-0,06%"
"14.08.2014","2,2700","2,2700","2,2700","2,2700","","0,05%"
"13.08.2014","2,2689","2,2689","2,2689","2,2689","","-0,34%"
"12.08.2014","2,2767","2,2767","2,2767","2,2767","","-0,04%"
"11.08.2014","2,2776","2,2776","2,2776","2,2776","","-0,90%"
"08.08.2014","2,2983","2,2983","2,2983","2,2983","","0,81%"
"07.08.2014","2,2799","2,2799","2,2799","2,2799","","0,05%"
"06.08.2014","2,2787","2,2787","2,2787","2,2787","","0,15%"
"05.08.2014","2,2753","2,2753","2,2753","2,2753","","0,79%"
"04.08.2014","2,2574","2,2574","2,2574","2,2574","","-0,13%"
"01.08.2014","2,2603","2,2603","2,2603","2,2603","","-0,30%"
"31.07.2014","2,2671","2,2671","2,2671","2,2671","","1,01%"
"30.07.2014","2,2444","2,2444","2,2444","2,2444","","0,76%"
"29.07.2014","2,2275","2,2275","2,2275","2,2275","","-0,11%"
"28.07.2014","2,2299","2,2299","2,2299","2,2299","","0,04%"
"25.07.2014","2,2290","2,2290","2,2290","2,2290","","0,40%"
"24.07.2014","2,2201","2,2201","2,2201","2,2201","","0,01%"
"23.07.2014","2,2199","2,2199","2,2199","2,2199","","0,33%"
"22.07.2014","2,2126","2,2126","2,2126","2,2126","","-0,49%"
"21.07.2014","2,2235","2,2235","2,2235","2,2235","","-0,55%"
"18.07.2014","2,2359","2,2359","2,2359","2,2359","","-0,18%"
"17.07.2014","2,2400","2,2400","2,2400","2,2400","","0,95%"
"16.07.2014","2,2190","2,2190","2,2190","2,2190","","-0,01%"
"15.07.2014","2,2192","2,2192","2,2192","2,2192","","0,09%"
"14.07.2014","2,2173","2,2173","2,2173","2,2173","","-0,23%"
"11.07.2014","2,2225","2,2225","2,2225","2,2225","","-0,04%"
"10.07.2014","2,2234","2,2234","2,2234","2,2234","","0,45%"
"09.07.2014","2,2134","2,2134","2,2134","2,2134","","-0,06%"
"08.07.2014","2,2147","2,2147","2,2147","2,2147","","-0,23%"
"07.07.2014","2,2198","2,2198","2,2198","2,2198","","0,23%"
"04.07.2014","2,2146","2,2146","2,2146","2,2146","","-0,59%"
"03.07.2014","2,2278","2,2278","2,2278","2,2278","","0,67%"
"02.07.2014","2,2130","2,2130","2,2130","2,2130","","0,36%"
"01.07.2014","2,2051","2,2051","2,2051","2,2051","","0,13%"
"30.06.2014","2,2022","2,2022","2,2022","2,2022","","0,23%"
"27.06.2014","2,1972","2,1972","2,1972","2,1972","","-0,52%"
"26.06.2014","2,2086","2,2086","2,2086","2,2086","","0,17%"
"25.06.2014","2,2049","2,2049","2,2049","2,2049","","-0,74%"
"24.06.2014","2,2214","2,2214","2,2214","2,2214","","0,10%"
"23.06.2014","2,2192","2,2192","2,2192","2,2192","","-0,83%"
"20.06.2014","2,2377","2,2377","2,2377","2,2377","","-0,68%"
"18.06.2014","2,2531","2,2531","2,2531","2,2531","","0,21%"
"17.06.2014","2,2483","2,2483","2,2483","2,2483","","0,78%"
"16.06.2014","2,2310","2,2310","2,2310","2,2310","","-0,15%"
"13.06.2014","2,2344","2,2344","2,2344","2,2344","","0,19%"
"12.06.2014","2,2302","2,2302","2,2302","2,2302","","-0,01%"
"11.06.2014","2,2304","2,2304","2,2304","2,2304","","0,05%"
"10.06.2014","2,2293","2,2293","2,2293","2,2293","","-0,18%"
"09.06.2014","2,2333","2,2333","2,2333","2,2333","","-0,49%"
"06.06.2014","2,2442","2,2442","2,2442","2,2442","","-1,10%"
"05.06.2014","2,2692","2,2692","2,2692","2,2692","","-0,47%"
"04.06.2014","2,2799","2,2799","2,2799","2,2799","","0,65%"
"03.06.2014","2,2651","2,2651","2,2651","2,2651","","0,06%"
"02.06.2014","2,2637","2,2637","2,2637","2,2637","","1,12%"
"30.05.2014","2,2387","2,2387","2,2387","2,2387","","0,62%"
"29.05.2014","2,2248","2,2248","2,2248","2,2248","","-0,69%"
"28.05.2014","2,2402","2,2402","2,2402","2,2402","","0,23%"
"27.05.2014","2,2351","2,2351","2,2351","2,2351","","0,65%"
"26.05.2014","2,2206","2,2206","2,2206","2,2206","","0,10%"
"23.05.2014","2,2184","2,2184","2,2184","2,2184","","0,25%"
"22.05.2014","2,2128","2,2128","2,2128","2,2128","","0,09%"
"21.05.2014","2,2108","2,2108","2,2108","2,2108","","-0,20%"
"20.05.2014","2,2153","2,2153","2,2153","2,2153","","0,20%"
"19.05.2014","2,2108","2,2108","2,2108","2,2108","","0,00%"
"16.05.2014","2,2107","2,2107","2,2107","2,2107","","-0,25%"
"15.05.2014","2,2163","2,2163","2,2163","2,2163","","0,17%"
"14.05.2014","2,2126","2,2126","2,2126","2,2126","","0,13%"
"13.05.2014","2,2098","2,2098","2,2098","2,2098","","-0,28%"
"12.05.2014","2,2161","2,2161","2,2161","2,2161","","-0,13%"
"09.05.2014","2,2189","2,2189","2,2189","2,2189","","0,38%"
"08.05.2014","2,2104","2,2104","2,2104","2,2104","","-0,79%"
"07.05.2014","2,2279","2,2279","2,2279","2,2279","","-0,18%"
"06.05.2014","2,2319","2,2319","2,2319","2,2319","","0,16%"
"05.05.2014","2,2283","2,2283","2,2283","2,2283","","0,29%"
"02.05.2014","2,2218","2,2218","2,2218","2,2218","","-0,62%"
"30.04.2014","2,2357","2,2357","2,2357","2,2357","","0,73%"
"29.04.2014","2,2196","2,2196","2,2196","2,2196","","-0,76%"
"28.04.2014","2,2367","2,2367","2,2367","2,2367","","0,20%"
"25.04.2014","2,2322","2,2322","2,2322","2,2322","","0,43%"
"24.04.2014","2,2226","2,2226","2,2226","2,2226","","-0,88%"
"23.04.2014","2,2423","2,2423","2,2423","2,2423","","-0,10%"
"22.04.2014","2,2446","2,2446","2,2446","2,2446","","-0,15%"
"17.04.2014","2,2479","2,2479","2,2479","2,2479","","0,63%"
"16.04.2014","2,2339","2,2339","2,2339","2,2339","","0,38%"
"15.04.2014","2,2254","2,2254","2,2254","2,2254","","0,73%"
"14.04.2014","2,2093","2,2093","2,2093","2,2093","","0,17%"
"11.04.2014","2,2056","2,2056","2,2056","2,2056","","0,33%"
"10.04.2014","2,1984","2,1984","2,1984","2,1984","","-0,56%"
"09.04.2014","2,2108","2,2108","2,2108","2,2108","","0,62%"
"08.04.2014","2,1971","2,1971","2,1971","2,1971","","-1,58%"
"07.04.2014","2,2323","2,2323","2,2323","2,2323","","-0,42%"
"04.04.2014","2,2417","2,2417","2,2417","2,2417","","-1,71%"
"03.04.2014","2,2808","2,2808","2,2808","2,2808","","0,44%"
"02.04.2014","2,2708","2,2708","2,2708","2,2708","","0,40%"
"01.04.2014","2,2617","2,2617","2,2617","2,2617","","-0,04%"
"31.03.2014","2,2627","2,2627","2,2627","2,2627","","0,12%"
"28.03.2014","2,2600","2,2600","2,2600","2,2600","","-0,99%"
"27.03.2014","2,2827","2,2827","2,2827","2,2827","","-1,25%"
"26.03.2014","2,3116","2,3116","2,3116","2,3116","","-0,02%"
"25.03.2014","2,3121","2,3121","2,3121","2,3121","","-0,53%"
"24.03.2014","2,3245","2,3245","2,3245","2,3245","","0,01%"
"21.03.2014","2,3242","2,3242","2,3242","2,3242","","-0,75%"
"20.03.2014","2,3417","2,3417","2,3417","2,3417","","0,35%"
"19.03.2014","2,3335","2,3335","2,3335","2,3335","","-0,78%"
"18.03.2014","2,3519","2,3519","2,3519","2,3519","","0,01%"
"17.03.2014","2,3516","2,3516","2,3516","2,3516","","-0,50%"
"14.03.2014","2,3634","2,3634","2,3634","2,3634","","0,64%"
"13.03.2014","2,3483","2,3483","2,3483","2,3483","","-0,69%"
"12.03.2014","2,3646","2,3646","2,3646","2,3646","","0,80%"
"11.03.2014","2,3458","2,3458","2,3458","2,3458","","0,22%"
"10.03.2014","2,3407","2,3407","2,3407","2,3407","","0,12%"
"07.03.2014","2,3379","2,3379","2,3379","2,3379","","1,25%"
"06.03.2014","2,3091","2,3091","2,3091","2,3091","","-0,63%"
"05.03.2014","2,3237","2,3237","2,3237","2,3237","","-0,40%"
"28.02.2014","2,3331","2,3331","2,3331","2,3331","","-0,44%"
"27.02.2014","2,3434","2,3434","2,3434","2,3434","","-0,07%"
"26.02.2014","2,3451","2,3451","2,3451","2,3451","","0,37%"
"25.02.2014","2,3364","2,3364","2,3364","2,3364","","-0,10%"
"24.02.2014","2,3388","2,3388","2,3388","2,3388","","-0,99%"
"21.02.2014","2,3622","2,3622","2,3622","2,3622","","-0,73%"
"20.02.2014","2,3796","2,3796","2,3796","2,3796","","-0,78%"
"19.02.2014","2,3983","2,3983","2,3983","2,3983","","0,01%"
"18.02.2014","2,3980","2,3980","2,3980","2,3980","","0,47%"
"17.02.2014","2,3867","2,3867","2,3867","2,3867","","-0,23%"
"14.02.2014","2,3921","2,3921","2,3921","2,3921","","-1,30%"
"13.02.2014","2,4235","2,4235","2,4235","2,4235","","0,63%"
"12.02.2014","2,4083","2,4083","2,4083","2,4083","","0,04%"
"11.02.2014","2,4073","2,4073","2,4073","2,4073","","0,58%"
"10.02.2014","2,3933","2,3933","2,3933","2,3933","","0,50%"
"07.02.2014","2,3814","2,3814","2,3814","2,3814","","-0,93%"
"06.02.2014","2,4038","2,4038","2,4038","2,4038","","-0,27%"
"05.02.2014","2,4104","2,4104","2,4104","2,4104","","-0,29%"
"04.02.2014","2,4174","2,4174","2,4174","2,4174","","0,36%"
"03.02.2014","2,4087","2,4087","2,4087","2,4087","","-0,71%"
"31.01.2014","2,4260","2,4260","2,4260","2,4260","","0,16%"
"30.01.2014","2,4221","2,4221","2,4221","2,4221","","-0,71%"
"29.01.2014","2,4394","2,4394","2,4394","2,4394","","0,96%"
"28.01.2014","2,4162","2,4162","2,4162","2,4162","","0,50%"
"27.01.2014","2,4041","2,4041","2,4041","2,4041","","-0,35%"
"24.01.2014","2,4126","2,4126","2,4126","2,4126","","1,55%"
"23.01.2014","2,3758","2,3758","2,3758","2,3758","","0,68%"
"22.01.2014","2,3598","2,3598","2,3598","2,3598","","-0,03%"
"21.01.2014","2,3605","2,3605","2,3605","2,3605","","1,17%"
"20.01.2014","2,3332","2,3332","2,3332","2,3332","","-1,13%"
"17.01.2014","2,3598","2,3598","2,3598","2,3598","","-0,35%"
"16.01.2014","2,3680","2,3680","2,3680","2,3680","","0,90%"
"15.01.2014","2,3468","2,3468","2,3468","2,3468","","-0,62%"
"14.01.2014","2,3614","2,3614","2,3614","2,3614","","0,54%"
"13.01.2014","2,3488","2,3488","2,3488","2,3488","","-1,38%"
"10.01.2014","2,3816","2,3816","2,3816","2,3816","","-0,59%"
"09.01.2014","2,3957","2,3957","2,3957","2,3957","","0,76%"
"08.01.2014","2,3776","2,3776","2,3776","2,3776","","0,61%"
"07.01.2014","2,3631","2,3631","2,3631","2,3631","","-0,65%"
"06.01.2014","2,3786","2,3786","2,3786","2,3786","","0,21%"
"03.01.2014","2,3737","2,3737","2,3737","2,3737","","-0,98%"
"02.01.2014","2,3972","2,3972","2,3972","2,3972","","2,34%"
"31.12.2013","2,3423","2,3423","2,3423","2,3423","","0,00%"
"30.12.2013","2,3423","2,3423","2,3423","2,3423","","-0,48%"
"27.12.2013","2,3535","2,3535","2,3535","2,3535","","0,13%"
"26.12.2013","2,3504","2,3504","2,3504","2,3504","","-0,19%"
"24.12.2013","2,3548","2,3548","2,3548","2,3548","","-0,65%"
"23.12.2013","2,3703","2,3703","2,3703","2,3703","","-0,47%"
"20.12.2013","2,3814","2,3814","2,3814","2,3814","","1,23%"
"19.12.2013","2,3525","2,3525","2,3525","2,3525","","1,09%"
"18.12.2013","2,3271","2,3271","2,3271","2,3271","","0,23%"
"17.12.2013","2,3218","2,3218","2,3218","2,3218","","-0,15%"
"16.12.2013","2,3252","2,3252","2,3252","2,3252","","-0,42%"
"13.12.2013","2,3351","2,3351","2,3351","2,3351","","0,07%"
"12.12.2013","2,3335","2,3335","2,3335","2,3335","","0,33%"
"11.12.2013","2,3259","2,3259","2,3259","2,3259","","0,69%"
"10.12.2013","2,3099","2,3099","2,3099","2,3099","","-0,53%"
"09.12.2013","2,3222","2,3222","2,3222","2,3222","","-1,28%"
"06.12.2013","2,3522","2,3522","2,3522","2,3522","","-0,93%"
"05.12.2013","2,3744","2,3744","2,3744","2,3744","","0,03%"
"04.12.2013","2,3737","2,3737","2,3737","2,3737","","0,77%"
"03.12.2013","2,3555","2,3555","2,3555","2,3555","","0,46%"
"02.12.2013","2,3446","2,3446","2,3446","2,3446","","0,86%"
"29.11.2013","2,3246","2,3246","2,3246","2,3246","","0,18%"
